time,ControlsOut.LowestCell,ControlsOut.VL_est,CellVoltages.MinVoltage,ControlsIn.TS_cell_low,ControlsOut.VOC,ControlsOut.Pedal,ControlsIn.TS_current,ControlsOut.TS_current,ControlsOut.TS_voltage,Energy_used kWh,ControlsOut.SoC
68.0859,3.9321437,3.9220786,,,3.9263477,0.13870247,,12.321001,566.06104,-0.17283857,0.8022419
68.0889,,,,3.9355998,,,12.695001,,,,
68.0889,3.9320407,3.9217355,,,3.9263477,0.13870247,,12.695001,566.01904,-0.17284654,0.8022419
68.0929,,,,3.9355998,,,12.634001,,,,
68.0929,3.931944,3.9214625,,,3.9263477,0.13870247,,12.634001,565.72205,-0.17285447,0.8022419
68.0969,,,,3.9355998,,,12.463,,,,
68.0969,3.931855,3.9212706,,,3.9263477,0.13646533,,12.463,565.892,-0.1728623,0.8022419
68.1009,,,,3.9355998,,,12.439,,,,
68.1009,3.9317708,3.9211156,,,3.9263477,0.1409396,,12.439,565.72205,-0.17287011,0.8022419
68.1049,,,,3.9299,,,12.446001,,,,
68.1049,3.9299,3.914766,,,3.926559,0.13870247,,12.446001,565.849,-0.17287794,0.8025594
68.1056,,,3.9299,,,,,,,,
68.1089,,,,3.9299,,,12.446001,,,,
68.1089,3.9296641,3.914766,,,3.926559,0.13870247,,12.446001,565.849,-0.17288575,0.8025594
68.1129,,,,3.9299,,,12.6380005,,,,
68.1129,3.929437,3.914726,,,3.926559,0.13870247,,12.6380005,565.72205,-0.17289369,0.8025594
68.1179,,,,3.9299,,,12.6380005,,,,
68.1179,3.929221,3.9146926,,,3.926559,0.13870247,,12.6380005,565.72205,-0.17290163,0.8025594
68.1209,,,,3.9299,,,12.583,,,,
68.1209,3.9290168,3.9146764,,,3.926559,0.1409396,,12.583,565.76404,-0.17290953,0.8025594
68.1249,,,,3.9299,,,12.633,,,,
68.1249,3.928822,3.9146523,,,3.926559,0.14317673,,12.633,565.849,-0.17291747,0.8025594
68.1289,,,,3.9299,,,12.793,,,,
68.1289,3.9286342,3.914599,,,3.926559,0.13870247,,12.793,565.849,-0.1729255,0.8025594
68.1329,,,,3.9299,,,12.931001,,,,
68.1329,3.9284532,3.9145257,,,3.926559,0.14317673,,12.931001,565.849,-0.17293361,0.8025594
68.1369,,,,3.9299,,,12.871,,,,
68.1369,3.9282825,3.9144773,,,3.926559,0.14541388,,12.871,565.72205,-0.1729417,0.8025594
68.1409,,,,3.9299,,,12.732,,,,
68.1409,3.9281228,3.914466,,,3.926559,0.147651,,12.732,565.72205,-0.17294969,0.8025594
68.1449,3.9279687,3.914429,,,3.926559,0.14988814,,12.864,566.01904,-0.17295776,0.8025594
68.1449,,,,3.9299,,,12.864,,,,
68.1489,,,,3.9299,,,13.219001,,,,
68.1489,3.9278162,3.914324,,,3.926559,0.15505618,,13.219001,565.934,-0.17296608,0.8025594
68.1539,3.9276712,3.9142368,,,3.926559,0.16107382,,13.219001,565.51,-0.17297438,0.8025594
68.1539,,,,3.9299,,,13.219001,,,,
68.1569,3.9275253,3.9140651,,,3.926559,0.16331096,,13.693001,565.637,-0.17298296,0.8025594
68.1569,,,,3.9299,,,13.693001,,,,
68.1609,,,,3.9299,,,13.693001,,,,
68.1609,3.9273868,3.913922,,,3.926559,0.17002237,,13.693001,565.72205,-0.17299156,0.8025594
68.1649,,,,3.9299,,,13.969001,,,,
68.1649,3.9272501,3.9137454,,,3.926559,0.17225951,,13.969001,565.72205,-0.17300034,0.8025594
68.1689,,,,3.9299,,,14.049001,,,,
68.1689,3.927119,3.9135816,,,3.926559,0.17449665,,14.049001,565.72205,-0.17300916,0.8025594
68.1729,3.9269853,3.913333,,,3.926559,0.17673378,,14.587001,565.552,-0.17301832,0.8025594
68.1729,,,,3.9299,,,14.587001,,,,
68.1769,,,,3.9299,,,14.672001,,,,
68.1769,3.9268565,3.913108,,,3.926559,0.17897092,,14.672001,565.42505,-0.17302753,0.8025594
68.1809,3.926736,3.9129422,,,3.926559,0.17897092,,14.569,565.382,-0.17303668,0.8025594
68.1809,,,,3.9299,,,14.569,,,,
68.1849,,,,3.9299,,,14.493001,,,,
68.1849,3.926623,3.9128196,,,3.926559,0.17897092,,14.493001,565.72205,-0.17304577,0.8025594
68.1889,,,,3.9299,,,14.496,,,,
68.1889,3.9265156,3.9127169,,,3.926559,0.17897092,,14.496,565.51,-0.17305486,0.8025594
68.1929,,,,3.9299,,,14.348001,,,,
68.1929,3.9264162,3.9126623,,,3.926559,0.17673378,,14.348001,565.637,-0.17306386,0.8025594
68.1969,3.9263225,3.9126275,,,3.926559,0.17673378,,14.2960005,565.59503,-0.17307283,0.8025594
68.1969,,,,3.9299,,,14.2960005,,,,
68.2009,3.9262338,3.9126015,,,3.926559,0.17673378,,14.282001,565.637,-0.1730818,0.8025594
68.2009,,,,3.9299,,,14.282001,,,,
68.2049,,,,3.9299,,,14.283001,,,,
68.2049,3.9261494,3.9125795,,,3.926559,0.17449665,,14.283001,565.637,-0.17309077,0.8025594
68.2089,3.926067,3.9125364,,,3.926559,0.17897092,,14.403001,565.59503,-0.17309982,0.8025594
68.2089,,,,3.9299,,,14.403001,,,,
68.2129,,,,3.9299,,,14.403001,,,,
68.2129,3.9259892,3.9125004,,,3.926559,0.17673378,,14.403001,565.51,-0.17310885,0.8025594
68.2179,3.925915,3.9124691,,,3.926559,0.17673378,,14.408001,565.637,-0.17311789,0.8025594
68.2179,,,,3.9299,,,14.408001,,,,
68.2219,3.925839,3.9123762,,,3.926559,0.17977528,,14.7300005,565.46704,-0.17312714,0.8025594
68.2219,,,,3.9299,,,14.7300005,,,,
68.2249,3.9257672,3.9123058,,,3.926559,0.17897092,,14.696001,565.51,-0.17313637,0.8025594
68.2249,,,,3.9299,,,14.696001,,,,
68.2289,,,,3.9299,,,15.017001,,,,
68.2289,3.9256935,3.9121802,,,3.926559,0.18120806,,15.017001,565.382,-0.17314579,0.8025594
68.2329,,,,3.9299,,,15.291,,,,
68.2329,3.9256186,3.9120185,,,3.926559,0.18426967,,15.291,565.255,-0.17315538,0.8025594
68.2369,,,,3.9299,,,15.291,,,,
68.2369,3.9255476,3.9118838,,,3.926559,0.18791947,,15.291,565.42505,-0.17316498,0.8025594
68.2409,,,,3.9299,,,15.953001,,,,
68.2409,3.9254687,3.9116335,,,3.926559,0.19101124,,15.953001,565.42505,-0.17317499,0.8025594
68.2449,,,,3.9299,,,16.206001,,,,
68.2449,3.9253893,3.9113722,,,3.926559,0.19910514,,16.206001,565.255,-0.17318517,0.8025594
68.2489,,,,3.9299,,,16.206001,,,,
68.2489,3.9253137,3.9111545,,,3.926559,0.20357941,,16.206001,565.255,-0.17319535,0.8025594
68.2529,,,,3.9299,,,16.614,,,,
68.2529,3.925235,3.910888,,,3.926559,0.20449439,,16.614,564.91504,-0.17320576,0.8025594
68.2569,,,,3.9299,,,17.343,,,,
68.2569,3.9251475,3.910514,,,3.926559,0.21029083,,17.343,565.21204,-0.17321666,0.8025594
68.2609,3.925059,3.9101396,,,3.926559,0.2147651,,17.645,565.12805,-0.17322771,0.8025594
68.2609,,,,3.9299,,,17.645,,,,
68.2649,,,,3.9299,,,18.073,,,,
68.2649,3.9249678,3.9097383,,,3.926559,0.2147651,,18.073,565.0,-0.17323905,0.8025594
68.2689,3.9248734,3.9093113,,,3.926559,0.21700224,,18.518002,564.91504,-0.17325066,0.8025594
68.2689,,,,3.9299,,,18.518002,,,,
68.2729,3.9247777,3.9088848,,,3.926559,0.21700224,,18.857,564.74603,-0.17326249,0.8025594
68.2729,,,,3.9299,,,18.857,,,,
68.2769,3.924687,3.9085305,,,3.926559,0.2147651,,18.852001,564.91504,-0.17327432,0.8025594
68.2769,,,,3.9299,,,18.852001,,,,
68.2809,,,,3.9299,,,18.852001,,,,
68.2809,3.9246006,3.908235,,,3.926559,0.21348314,,18.852001,564.91504,-0.17328615,0.8025594
68.2849,3.9245186,3.907989,,,3.926559,0.2147651,,18.852001,564.91504,-0.17329797,0.8025594
68.2859,,,,3.9299,,,18.852001,,,,
68.2889,,,,3.9299,,,19.127,,,,
68.2889,3.9244359,3.9077265,,,3.926559,0.2147651,,19.127,564.74603,-0.17330997,0.8025594
68.2929,3.9243574,3.907508,,,3.926559,0.21029083,,19.127,564.83,-0.17332195,0.8025594
68.2929,,,,3.9299,,,19.127,,,,
68.2969,3.9242804,3.907296,,,3.926559,0.2080537,,19.27,564.703,-0.17333403,0.8025594
68.2969,,,,3.9299,,,19.27,,,,
68.3009,3.924205,3.9070947,,,3.926559,0.2080537,,19.388,564.788,-0.17334618,0.8025594
68.3009,,,,3.9299,,,19.388,,,,
68.3049,3.9241376,3.9069762,,,3.926559,0.2080537,,19.152,564.703,-0.17335819,0.8025594
68.3049,,,,3.9299,,,19.152,,,,
68.3066,,,3.9225,,,,,,,,
68.3089,3.9225,3.9143574,,,3.9271784,0.2080537,,19.152,564.703,-0.17337018,0.8034904
68.3089,,,,3.9225,,,19.152,,,,
68.3129,3.92212,3.91436,,,3.9271784,0.2080537,,19.139002,564.788,-0.1733822,0.8034904
68.3129,,,,3.9225,,,19.139002,,,,
68.3179,3.9217577,3.9143436,,,3.9271784,0.20581655,,19.229,564.57605,-0.17339425,0.8034904
68.3179,,,,3.9225,,,19.229,,,,
68.3209,,,,3.9225,,,19.154001,,,,
68.3209,3.9214146,3.9143455,,,3.9271784,0.20581655,,19.154001,564.61804,-0.17340626,0.8034904
68.3249,,,,3.9225,,,19.154001,,,,
68.3249,3.9210887,3.9143472,,,3.9271784,0.20581655,,19.154001,564.87305,-0.17341827,0.8034904
68.3289,3.9207842,3.9144084,,,3.9271784,0.20581655,,18.866001,564.788,-0.1734301,0.8034904
68.3289,,,,3.9225,,,18.866001,,,,
68.3329,,,,3.9225,,,18.364,,,,
68.3329,3.9205036,3.9145641,,,3.9271784,0.20581655,,18.364,564.91504,-0.1734416,0.8034904
68.3369,3.920237,3.9146938,,,3.9271784,0.20581655,,18.364,564.91504,-0.17345311,0.8034904
68.3369,,,,3.9225,,,18.364,,,,
68.3409,,,,3.9225,,,18.012001,,,,
68.3409,3.9199898,3.9148753,,,3.9271784,0.20357941,,18.012001,564.74603,-0.1734644,0.8034904
68.3439,3.919762,3.9151099,,,3.9271784,0.20357941,,17.612001,565.12805,-0.17347546,0.8034904
68.3449,,,,3.9225,,,17.612001,,,,
68.3489,3.9195514,3.915376,,,3.9271784,0.20357941,,17.273,565.12805,-0.17348629,0.8034904
68.3489,,,,3.9225,,,17.273,,,,
68.3529,3.9193587,3.9156876,,,3.9271784,0.20357941,,16.842001,565.0,-0.17349686,0.8034904
68.3529,,,,3.9225,,,16.842001,,,,
68.3569,,,,3.9225,,,16.552,,,,
68.3569,3.9191809,3.9160075,,,3.9271784,0.20357941,,16.552,565.12805,-0.17350724,0.8034904
68.3609,3.9190135,3.9162924,,,3.9271784,0.20357941,,16.464,565.085,-0.17351755,0.8034904
68.3609,,,,3.9225,,,16.464,,,,
68.3649,,,,3.9225,,,16.464,,,,
68.3649,3.9188545,3.91653,,,3.9271784,0.20357941,,16.464,565.085,-0.17352788,0.8034904
68.3689,,,,3.9225,,,16.59,,,,
68.3689,3.9187012,3.9167016,,,3.9271784,0.20134228,,16.59,565.17004,-0.17353828,0.8034904
68.3729,,,,3.9225,,,16.667002,,,,
68.3729,3.918554,3.9168286,,,3.9271784,0.20357941,,16.667002,565.12805,-0.17354874,0.8034904
68.3769,,,,3.9225,,,16.573,,,,
68.3769,3.918416,3.916954,,,3.9271784,0.20134228,,16.573,565.085,-0.17355914,0.8034904
68.3809,3.9182866,3.917077,,,3.9271784,0.20581655,,16.484001,565.085,-0.17356947,0.8034904
68.3809,,,,3.9225,,,16.484001,,,,
68.3839,3.91816,3.9171379,,,3.9271784,0.20357941,,16.684,565.085,-0.17357993,0.8034904
68.3849,,,,3.9225,,,16.684,,,,
68.3889,,,,3.9225,,,17.087,,,,
68.3889,3.9180326,3.9171047,,,3.9271784,0.20581655,,17.087,564.87305,-0.17359065,0.8034904
68.3929,,,,3.9225,,,17.112001,,,,
68.3929,3.9179113,3.9170718,,,3.9271784,0.20674157,,17.112001,565.0,-0.17360137,0.8034904
68.3969,,,,3.9225,,,17.371,,,,
68.3969,3.9177916,3.9169905,,,3.9271784,0.21029083,,17.371,565.12805,-0.17361228,0.8034904
68.4009,3.9176686,3.9168115,,,3.9271784,0.21123596,,17.905,564.958,-0.1736235,0.8034904
68.4009,,,,3.9225,,,17.905,,,,
68.4049,,,,3.9225,,,17.905,,,,
68.4049,3.9175518,3.9166622,,,3.9271784,0.20898877,,17.905,565.043,-0.17363472,0.8034904
68.4089,3.9174306,3.916416,,,3.9271784,0.21573034,,18.490002,564.958,-0.17364632,0.8034904
68.4089,,,,3.9225,,,18.490002,,,,
68.4129,3.9173114,3.916162,,,3.9271784,0.22022472,,18.724,564.74603,-0.17365806,0.8034904
68.4129,,,,3.9225,,,18.724,,,,
68.4179,3.9171944,3.9159052,,,3.9271784,0.22696629,,18.941,564.703,-0.17366995,0.8034904
68.4179,,,,3.9225,,,18.941,,,,
68.4209,,,,3.9225,,,19.446001,,,,
68.4209,3.9170744,3.915586,,,3.9271784,0.23820224,,19.446001,564.661,-0.17368212,0.8034904
68.4249,3.9169483,3.915174,,,3.9271784,0.24494383,,20.146002,564.448,-0.17369476,0.8034904
68.4249,,,,3.9225,,,20.146002,,,,
68.4289,3.9168165,3.9146867,,,3.9271784,0.25842696,,20.838001,564.448,-0.17370781,0.8034904
68.4289,,,,3.9225,,,20.838001,,,,
68.4329,,,,3.9225,,,21.830002,,,,
68.4329,3.9166741,3.9140737,,,3.9271784,0.26966292,,21.830002,564.36304,-0.17372148,0.8034904
68.4369,3.9165254,3.913402,,,3.9271784,0.27865168,,22.602001,564.06604,-0.17373563,0.8034904
68.4369,,,,3.9225,,,22.602001,,,,
68.4409,,,,3.9225,,,23.573002,,,,
68.4409,3.9163673,3.91264,,,3.9271784,0.28635347,,23.573002,563.939,-0.1737504,0.8034904
68.4449,3.9162064,3.9118767,,,3.9271784,0.29662922,,24.189001,563.939,-0.17376554,0.8034904
68.4449,,,,3.9225,,,24.189001,,,,
68.4489,,,,3.9225,,,24.189001,,,,
68.4489,3.9160535,3.9112406,,,3.9271784,0.2997763,,24.189001,564.02405,-0.1737807,0.8034904
68.4529,3.915896,3.9105618,,,3.9271784,0.30201343,,24.903002,564.02405,-0.17379628,0.8034904
68.4529,,,,3.9225,,,24.903002,,,,
68.4569,,,,3.9225,,,25.305,,,,
68.4569,3.9157393,3.9099123,,,3.9271784,0.30425057,,25.305,563.854,-0.17381214,0.8034904
68.4609,3.9155874,3.9093342,,,3.9271784,0.30425057,,25.482,563.89703,-0.17382808,0.8034904
68.4609,,,,3.9225,,,25.482,,,,
68.4649,3.9154432,3.9088526,,,3.9271784,0.30425057,,25.482,563.51404,-0.17384401,0.8034904
68.4649,,,,3.9225,,,25.482,,,,
68.4689,3.9153016,3.9083984,,,3.9271784,0.30337077,,25.735,563.642,-0.17386012,0.8034904
68.4689,,,,3.9225,,,25.735,,,,
68.4729,,,,3.9225,,,26.016,,,,
68.4729,3.9151623,3.9079614,,,3.9271784,0.2997763,,26.016,563.684,-0.1738764,0.8034904
68.4769,,,,3.9225,,,26.318,,,,
68.4769,3.9150248,3.9075344,,,3.9271784,0.295302,,26.318,563.599,-0.17389287,0.8034904
68.4809,3.914894,3.9071786,,,3.9271784,0.295302,,26.318,563.599,-0.17390934,0.8034904
68.4809,,,,3.9225,,,26.318,,,,
68.4859,,,,3.9225,,,26.318,,,,
68.4859,3.91477,3.906882,,,3.9271784,0.29082775,,26.318,563.599,-0.17392579,0.8034904
68.4889,,,,3.9225,,,26.621002,,,,
68.4889,3.9146466,3.9065719,,,3.9271784,0.29082775,,26.621002,563.47205,-0.17394245,0.8034904
68.4929,,,,3.9225,,,26.660002,,,,
68.4929,3.9145288,3.9063053,,,3.9271784,0.2885906,,26.660002,563.47205,-0.17395914,0.8034904
68.4969,3.9144197,3.9061146,,,3.9271784,0.2885906,,26.509,563.599,-0.17397572,0.8034904
68.4969,,,,3.9225,,,26.509,,,,
68.5009,,,,3.9225,,,26.437002,,,,
68.5009,3.9143171,3.9059706,,,3.9271784,0.28635347,,26.437002,563.557,-0.17399225,0.8034904
68.5049,3.9118,3.9026773,,,3.9276252,0.28635347,,26.437002,563.684,-0.17400879,0.8041619
68.5049,,,,3.9118,,,26.437002,,,,
68.5055,,,3.9118,,,,,,,,
68.5089,,,,3.9118,,,26.437002,,,,
68.5089,3.9114745,3.9026773,,,3.9276252,0.28635347,,26.437002,563.684,-0.17402533,0.8041619
68.5129,,,,3.9118,,,25.852001,,,,
68.5129,3.9111755,3.9027991,,,3.9276252,0.28635347,,25.852001,563.557,-0.1740415,0.8041619
68.5179,,,,3.9118,,,25.634,,,,
68.5179,3.9108953,3.9029462,,,3.9276252,0.2885906,,25.634,563.684,-0.17405754,0.8041619
68.5209,3.9106293,3.9030688,,,3.9276252,0.2885906,,25.634,563.642,-0.17407358,0.8041619
68.5209,,,,3.9118,,,25.634,,,,
68.5249,3.910376,3.903168,,,3.9276252,0.29082775,,25.648,563.642,-0.17408963,0.8041619
68.5249,,,,3.9118,,,25.648,,,,
68.5289,,,,3.9118,,,25.806002,,,,
68.5289,3.910133,3.9032178,,,3.9276252,0.29082775,,25.806002,563.684,-0.17410578,0.8041619
68.5329,3.9099004,3.903241,,,3.9276252,0.29082775,,25.894001,563.34503,-0.17412198,0.8041619
68.5329,,,,3.9118,,,25.894001,,,,
68.5369,,,,3.9118,,,26.386002,,,,
68.5369,3.9096708,3.9031577,,,3.9276252,0.29082775,,26.386002,563.642,-0.17413849,0.8041619
68.5409,,,,3.9118,,,26.218,,,,
68.5409,3.9094558,3.9031234,,,3.9276252,0.2885906,,26.218,563.642,-0.1741549,0.8041619
68.5449,3.9092493,3.90307,,,3.9276252,0.2885906,,26.336,563.642,-0.17417137,0.8041619
68.5449,,,,3.9118,,,26.336,,,,
68.5489,,,,3.9118,,,26.417002,,,,
68.5489,3.909052,3.9030087,,,3.9276252,0.2885906,,26.417002,563.51404,-0.1741879,0.8041619
68.5529,3.9088652,3.902968,,,3.9276252,0.29082775,,26.367,563.557,-0.1742044,0.8041619
68.5539,,,,3.9118,,,26.367,,,,
68.5569,3.90869,3.902959,,,3.9276252,0.29082775,,26.247002,563.34503,-0.1742208,0.8041619
68.5569,,,,3.9118,,,26.247002,,,,
68.5609,3.908528,3.9030075,,,3.9276252,0.29306486,,25.979002,563.51404,-0.17423706,0.8041619
68.5609,,,,3.9118,,,25.979002,,,,
68.5649,3.9083743,3.9030478,,,3.9276252,0.295302,,25.979002,563.51404,-0.1742533,0.8041619
68.5649,,,,3.9118,,,25.979002,,,,
68.5689,3.9082396,3.90322,,,3.9276252,0.295302,,25.315,563.51404,-0.17426915,0.8041619
68.5689,,,,3.9118,,,25.315,,,,
68.5729,3.9081113,3.9033577,,,3.9276252,0.29662922,,25.342001,563.72705,-0.17428501,0.8041619
68.5729,,,,3.9118,,,25.342001,,,,
68.5769,,,,3.9118,,,25.28,,,,
68.5769,3.9079905,3.9034853,,,3.9276252,0.29662922,,25.28,563.684,-0.17430083,0.8041619
68.5809,3.9078743,3.9035752,,,3.9276252,0.2988764,,25.359001,563.557,-0.17431669,0.8041619
68.5809,,,,3.9118,,,25.359001,,,,
68.5849,,,,3.9118,,,25.359001,,,,
68.5849,3.907764,3.90365,,,3.9276252,0.2988764,,25.359001,563.43005,-0.17433254,0.8041619
68.5889,,,,3.9118,,,25.172,,,,
68.5889,3.9076624,3.9037514,,,3.9276252,0.2988764,,25.172,563.47205,-0.17434828,0.8041619
68.5929,3.9075558,3.9037154,,,3.9276252,0.3011236,,25.751001,563.43005,-0.17436439,0.8041619
68.5929,,,,3.9118,,,25.751001,,,,
68.5969,,,,3.9118,,,26.077002,,,,
68.5969,3.907449,3.9036174,,,3.9276252,0.2997763,,26.077002,563.43005,-0.1743807,0.8041619
68.6009,,,,3.9118,,,26.077002,,,,
68.6009,3.9073474,3.9035356,,,3.9276252,0.30425057,,26.077002,563.642,-0.17439702,0.8041619
68.6049,3.9072423,3.9033642,,,3.9276252,0.30425057,,26.573002,563.34503,-0.17441364,0.8041619
68.6049,,,,3.9118,,,26.573002,,,,
68.6089,3.907131,3.9030848,,,3.9276252,0.3064877,,27.229002,563.17505,-0.17443065,0.8041619
68.6089,,,,3.9118,,,27.229002,,,,
68.6129,3.9070063,3.902624,,,3.9276252,0.3064877,,28.323002,563.09,-0.17444837,0.8041619
68.6129,,,,3.9118,,,28.323002,,,,
68.6179,3.9068768,3.902106,,,3.9276252,0.3064877,,28.965002,563.132,-0.17446646,0.8041619
68.6189,,,,3.9118,,,28.965002,,,,
68.6219,3.9067469,3.9015934,,,3.9276252,0.30872482,,29.354002,563.21704,-0.1744848,0.8041619
68.6219,,,,3.9118,,,29.354002,,,,
68.6249,,,,3.9118,,,29.767002,,,,
68.6249,3.9066164,3.9010804,,,3.9276252,0.30872482,,29.767002,562.963,-0.1745034,0.8041619
68.6289,3.9064903,3.9006283,,,3.9276252,0.31096196,,29.884,562.92004,-0.17452207,0.8041619
68.6289,,,,3.9118,,,29.884,,,,
68.6329,,,,3.9118,,,30.174002,,,,
68.6329,3.9063656,3.9001913,,,3.9276252,0.31460676,,30.174002,562.708,-0.1745409,0.8041619
68.6369,,,,3.9118,,,30.258001,,,,
68.6369,3.9062457,3.8998096,,,3.9276252,0.3176734,,30.258001,562.793,-0.1745598,0.8041619
68.6409,,,,3.9118,,,30.468002,,,,
68.6409,3.9061282,3.8994477,,,3.9276252,0.31910113,,30.468002,562.708,-0.17457885,0.8041619
68.6449,3.9060113,3.8990865,,,3.9276252,0.3213483,,30.754002,562.666,-0.17459807,0.8041619
68.6449,,,,3.9118,,,30.754002,,,,
68.6489,,,,3.9118,,,31.085001,,,,
68.6489,3.9058948,3.8987167,,,3.9276252,0.3280899,,31.085001,562.708,-0.17461747,0.8041619
68.6529,3.9057794,3.8983533,,,3.9276252,0.33033708,,31.349,562.708,-0.17463706,0.8041619
68.6539,,,,3.9118,,,31.349,,,,
68.6569,3.9056628,3.897967,,,3.9276252,0.33932585,,31.750002,562.708,-0.1746569,0.8041619
68.6569,,,,3.9118,,,31.750002,,,,
68.6609,3.905544,3.8975494,,,3.9276252,0.34157303,,32.210003,562.708,-0.17467703,0.8041619
68.6609,,,,3.9118,,,32.210003,,,,
68.6649,,,,3.9118,,,32.954002,,,,
68.6649,3.9054184,3.8970463,,,3.9276252,0.3505618,,32.954002,562.538,-0.17469761,0.8041619
68.6689,3.9052894,3.8965118,,,3.9276252,0.35505617,,33.507,562.411,-0.17471853,0.8041619
68.6689,,,,3.9118,,,33.507,,,,
68.6729,3.9051669,3.8960664,,,3.9276252,0.36179775,,33.507,562.114,-0.17473944,0.8041619
68.6729,,,,3.9118,,,33.507,,,,
68.6769,3.9050355,3.8955157,,,3.9276252,0.37136465,,34.369003,562.283,-0.1747609,0.8041619
68.6769,,,,3.9118,,,34.369003,,,,
68.6809,,,,3.9118,,,34.369003,,,,
68.6809,3.9049106,3.8950567,,,3.9276252,0.37583894,,34.369003,562.283,-0.17478234,0.8041619
68.6859,,,,3.9118,,,34.369003,,,,
68.6859,3.904792,3.8946743,,,3.9276252,0.38202247,,34.369003,562.283,-0.1748038,0.8041619
68.6889,3.9046273,3.8937306,,,3.9276252,0.38478747,,37.368,561.901,-0.1748271,0.8041619
68.6889,,,,3.9118,,,37.368,,,,
68.6929,,,,3.9118,,,37.989002,,,,
68.6929,3.90446,3.8928149,,,3.9276252,0.39101124,,37.989002,561.73206,-0.17485079,0.8041619
68.6969,3.9042885,3.8919024,,,3.9276252,0.3955056,,38.706,561.51904,-0.1748749,0.8041619
68.6969,,,,3.9118,,,38.706,,,,
68.7009,3.904112,3.8909776,,,3.9276252,0.39597315,,39.495003,561.307,-0.17489952,0.8041619
68.7009,,,,3.9118,,,39.495003,,,,
68.7049,,,,3.8995998,,,40.441,,,,
68.7049,3.8995998,3.8820949,,,3.9278815,0.3982103,,40.441,561.265,-0.17492472,0.80454713
68.7056,,,3.8996,,,,,,,,
68.7089,,,,3.8995998,,,40.441,,,,
68.7089,3.8988013,3.8820949,,,3.9278815,0.40044743,,40.441,561.265,-0.17494993,0.80454713
68.7129,3.8980253,3.8818846,,,3.9278815,0.40449437,,41.45,561.137,-0.17497575,0.80454713
68.7129,,,,3.8995998,,,41.45,,,,
68.7179,3.897288,3.8817093,,,3.9278815,0.40268457,,41.45,560.79803,-0.17500155,0.80454713
68.7179,,,,3.8995998,,,41.45,,,,
68.7209,,,,3.8995998,,,41.967003,,,,
68.7209,3.8965788,3.8814557,,,3.9278815,0.40268457,,41.967003,560.88306,-0.17502768,0.80454713
68.7249,3.8958988,3.8811705,,,3.9278815,0.40268457,,42.321003,560.755,-0.17505401,0.80454713
68.7249,,,,3.8995998,,,42.321003,,,,
68.7289,,,,3.8995998,,,42.325,,,,
68.7289,3.8952527,3.880932,,,3.9278815,0.4049217,,42.325,560.713,-0.17508036,0.80454713
68.7329,3.8946323,3.8806553,,,3.9278815,0.40268457,,42.699,560.585,-0.17510693,0.80454713
68.7329,,,,3.8995998,,,42.699,,,,
68.7369,,,,3.8995998,,,43.944,,,,
68.7369,3.8940215,3.8801653,,,3.9278815,0.4049217,,43.944,560.79803,-0.17513427,0.80454713
68.7409,,,,3.8995998,,,45.015003,,,,
68.7409,3.8934226,3.879534,,,3.9278815,0.4049217,,45.015003,560.458,-0.17516229,0.80454713
68.7449,3.892839,3.8788323,,,3.9278815,0.4049217,,45.857002,560.288,-0.1751908,0.80454713
68.7449,,,,3.8995998,,,45.857002,,,,
68.7489,,,,3.8995998,,,46.622,,,,
68.7489,3.8922713,3.8780882,,,3.9278815,0.40268457,,46.622,560.07605,-0.17521979,0.80454713
68.7529,3.8917234,3.8773663,,,3.9278815,0.40268457,,47.111004,560.034,-0.17524907,0.80454713
68.7529,,,,3.8995998,,,47.111004,,,,
68.7569,3.891203,3.8767648,,,3.9278815,0.40044743,,47.111004,559.82104,-0.17527834,0.80454713
68.7569,,,,3.8995998,,,47.111004,,,,
68.7609,3.8907058,3.8762312,,,3.9278815,0.3982103,,47.266003,559.991,-0.17530772,0.80454713
68.7609,,,,3.8995998,,,47.266003,,,,
68.7649,,,,3.8995998,,,46.889004,,,,
68.7649,3.8902402,3.875865,,,3.9278815,0.39597315,,46.889004,560.203,-0.17533688,0.80454713
68.7689,3.8897974,3.8755546,,,3.9278815,0.39597315,,46.915,559.991,-0.17536604,0.80454713
68.7689,,,,3.8995998,,,46.915,,,,
68.7729,,,,3.8995998,,,47.068,,,,
68.7729,3.889374,3.875264,,,3.9278815,0.3914989,,47.068,560.203,-0.17539531,0.80454713
68.7769,3.8889768,3.8750818,,,3.9278815,0.39597315,,46.780003,560.07605,-0.1754244,0.80454713
68.7769,,,,3.8995998,,,46.780003,,,,
68.7809,3.8886232,3.875216,,,3.9278815,0.39597315,,45.407,560.07605,-0.17545262,0.80454713
68.7809,,,,3.8995998,,,45.407,,,,
68.7849,3.8883004,3.875485,,,3.9278815,0.393736,,44.653004,560.416,-0.1754804,0.80454713
68.7849,,,,3.8995998,,,44.653004,,,,
68.7889,3.8879817,3.875564,,,3.9278815,0.393736,,45.349003,560.37305,-0.1755086,0.80454713
68.7889,,,,3.8995998,,,45.349003,,,,
68.7929,,,,3.8995998,,,46.843002,,,,
68.7929,3.887653,3.8753188,,,3.9278815,0.3914989,,46.843002,560.288,-0.17553772,0.80454713
68.7969,,,,3.8995998,,,47.390003,,,,
68.7969,3.8873315,3.8750002,,,3.9278815,0.3914989,,47.390003,559.94904,-0.17556718,0.80454713
